,driver_id,2017-06-01,2017-06-02,2017-06-03,2017-06-04,2017-06-05,2017-06-06,2017-06-07,2017-06-08,2017-06-09,2017-06-10,2017-06-11,2017-06-12,2017-06-13,2017-06-14,2017-06-15,2017-06-16,2017-06-17,2017-06-18,2017-06-19,2017-06-20,2017-06-21,gender,age,number_of_kids,isMALE,hasKids
693,363584,8,4,0,0,7,0,0,6,7,0,0,8,0,5,6,5,0,0,8,0,7,MALE,21,0,1,0
694,363675,6,0,0,0,6,6,6,8,0,0,0,0,5,5,6,0,0,0,5,8,8,MALE,37,3,1,1
695,363799,6,5,0,0,3,0,6,3,5,0,0,6,0,3,3,5,0,0,4,0,5,MALE,69,2,1,1
696,364461,1,1,0,0,2,1,1,1,1,0,0,1,1,1,3,0,0,0,4,3,4,FEMALE,49,0,0,0
697,364584,1,1,0,0,2,3,3,3,1,0,0,0,3,1,1,0,0,0,2,3,1,FEMALE,48,1,0,1
698,364596,2,2,1,1,2,1,3,2,2,4,0,3,2,1,4,2,3,2,0,4,1,FEMALE,36,4,0,1
699,364896,3,4,5,5,7,5,3,5,4,4,6,5,4,6,5,6,5,6,5,7,6,MALE,52,4,1,1
700,365055,3,2,0,0,1,1,4,1,2,0,0,3,3,3,2,2,0,0,2,3,4,FEMALE,48,3,0,1
701,365908,5,6,7,9,7,5,7,7,9,7,8,0,6,8,6,8,5,6,8,5,5,MALE,31,3,1,1
702,365975,1,4,0,0,2,2,4,1,1,0,0,2,1,1,4,2,0,0,2,2,1,MALE,18,0,1,0
703,366126,8,9,6,6,8,8,5,6,5,5,5,5,6,7,6,6,8,7,5,8,5,MALE,25,0,1,0
704,366768,3,2,4,0,1,4,4,4,2,4,3,1,3,3,3,2,4,6,1,0,1,MALE,51,1,1,1
705,366799,7,7,4,0,6,6,6,5,5,4,0,6,7,4,7,7,6,0,4,0,5,MALE,31,0,1,0
706,367066,9,7,9,7,0,8,7,5,0,8,7,8,9,9,6,6,6,6,7,8,7,MALE,30,3,1,1
707,367297,4,3,0,0,0,2,1,4,4,0,0,4,3,4,2,1,0,0,2,4,1,FEMALE,31,3,0,1
708,367470,7,8,4,5,7,6,5,7,6,8,7,7,6,5,5,7,6,7,7,5,5,MALE,31,3,1,1
709,367716,2,0,0,0,3,1,2,2,0,0,0,3,0,2,3,0,0,0,2,0,1,MALE,22,0,1,0
710,367760,8,0,8,0,8,0,5,7,0,7,0,7,7,7,7,7,6,0,5,7,6,MALE,20,0,1,0
711,368099,7,9,0,0,5,5,7,5,6,0,0,5,5,8,8,6,0,0,7,0,6,MALE,21,0,1,0
712,368128,5,4,0,0,4,6,7,7,6,0,0,4,7,6,7,7,0,0,6,5,6,FEMALE,25,0,0,0
713,368196,3,3,8,5,2,1,2,4,0,7,6,3,1,4,3,1,5,8,1,3,1,MALE,24,0,1,0
714,368866,8,7,0,0,6,5,5,5,6,0,0,4,7,5,6,4,0,0,7,7,7,FEMALE,42,4,0,1
715,369057,8,0,0,0,7,7,0,6,5,0,0,8,8,0,7,5,0,0,7,7,0,MALE,18,0,1,0
716,369598,5,7,7,0,7,7,0,5,0,0,0,7,8,7,8,7,8,0,5,7,5,MALE,19,0,1,0
717,369625,1,1,0,0,3,1,3,2,2,0,0,3,3,0,3,3,0,0,4,3,1,FEMALE,33,1,0,1
718,369977,4,2,0,0,0,4,1,1,2,0,0,0,0,2,4,2,0,0,0,0,4,MALE,73,0,1,0
719,370305,1,1,0,0,2,1,4,1,1,0,0,5,3,2,3,1,0,0,1,1,1,MALE,31,4,1,1
720,370389,7,7,8,5,5,5,7,7,7,7,6,6,5,6,4,8,8,5,6,5,7,MALE,19,0,1,0
721,370390,2,0,0,8,4,3,1,1,4,6,7,4,4,0,3,2,8,5,2,4,2,MALE,28,0,1,0
722,370530,6,5,5,0,5,6,5,5,7,6,0,7,8,6,6,9,5,6,7,7,7,MALE,20,0,1,0
723,371001,6,5,8,8,5,5,6,5,5,5,5,7,5,8,6,5,8,0,7,5,5,MALE,40,1,1,1
724,371346,2,4,5,0,2,3,1,3,0,6,6,1,1,2,4,1,5,5,3,2,4,MALE,35,3,1,1
725,371634,3,3,0,0,1,3,4,3,2,0,0,2,4,4,2,0,0,0,2,4,1,FEMALE,49,4,0,1
726,372273,7,0,0,0,5,8,5,7,0,0,0,7,5,6,6,0,0,0,7,7,4,MALE,18,0,1,0
727,373017,9,7,7,8,8,8,9,0,6,0,6,9,6,8,7,6,6,6,8,0,8,MALE,30,2,1,1
728,373387,4,3,0,6,4,5,3,0,2,0,5,2,3,3,3,2,0,4,3,3,4,MALE,51,3,1,1
729,373805,3,1,0,0,4,0,1,4,4,0,0,2,4,4,4,1,0,0,4,4,2,MALE,52,2,1,1
730,373836,0,4,0,0,3,3,3,1,0,0,0,1,1,1,1,2,0,0,3,3,3,FEMALE,39,0,0,0
731,374435,7,7,8,7,7,7,7,7,8,7,6,5,6,6,6,8,7,7,7,5,6,MALE,25,0,1,0
732,374902,1,1,0,0,1,3,4,3,3,0,0,3,2,4,3,0,0,0,0,1,1,FEMALE,40,0,0,0
733,375641,7,6,7,9,7,8,8,6,7,7,8,5,7,7,7,7,7,5,0,6,7,MALE,24,0,1,0
734,376164,3,3,7,4,1,1,2,4,3,6,5,2,3,0,2,2,7,5,2,0,3,MALE,32,0,1,0
735,376324,4,4,0,0,4,0,2,1,3,0,0,0,3,2,1,1,0,0,5,1,2,MALE,25,0,1,0
736,376798,7,5,0,8,9,6,5,9,7,0,7,7,8,7,9,7,0,6,9,7,8,MALE,30,3,1,1
737,377034,3,4,6,4,6,6,6,5,5,7,5,5,4,0,4,5,0,5,3,5,5,MALE,67,0,1,0
738,377052,6,5,0,5,7,6,8,7,6,0,5,7,6,8,6,5,0,6,7,7,8,MALE,38,3,1,1
739,377346,0,7,6,8,6,6,8,9,9,7,9,6,8,6,6,9,6,8,5,8,6,MALE,20,4,1,1
740,377897,0,5,0,0,5,7,0,5,5,0,0,8,6,0,9,8,0,0,8,7,0,MALE,36,2,1,1
741,378731,0,7,0,0,5,5,9,0,6,0,0,6,6,6,0,7,0,0,6,5,7,MALE,38,2,1,1
742,379241,4,4,6,0,1,4,2,2,2,5,0,1,3,3,1,1,5,0,5,1,2,MALE,22,0,1,0
743,379590,4,7,7,6,8,5,5,7,6,7,7,5,0,7,4,7,5,8,4,8,9,MALE,29,0,1,0
744,379865,7,8,8,7,0,9,9,7,9,8,8,6,5,8,9,9,9,8,7,6,8,MALE,20,3,1,1
745,380457,5,5,0,0,0,0,7,3,7,0,0,0,5,5,4,5,0,0,0,6,4,MALE,51,1,1,1
746,381280,0,5,0,5,8,6,6,6,5,0,5,7,7,8,5,7,0,6,5,8,7,MALE,18,0,1,0
747,381429,4,3,0,0,3,3,3,3,2,0,0,3,3,3,4,3,0,0,4,4,4,FEMALE,36,2,0,1
748,381838,8,4,6,6,8,6,0,7,8,5,5,5,7,6,6,4,7,0,8,7,8,MALE,31,2,1,1
749,382108,7,4,5,0,6,8,6,6,7,7,4,6,5,6,5,7,6,5,4,5,6,FEMALE,29,3,0,1
750,382289,7,7,5,7,9,8,8,7,8,0,7,8,7,7,6,7,7,8,6,7,7,MALE,22,3,1,1
751,383156,4,6,1,0,4,5,6,6,7,0,0,4,7,7,4,6,0,0,5,5,5,FEMALE,20,0,0,0
752,383384,1,1,0,0,3,4,0,3,3,0,0,3,2,1,3,1,0,0,2,2,2,FEMALE,19,0,0,0
753,383424,0,2,0,0,5,2,4,0,1,0,0,5,3,3,0,2,0,0,2,4,2,MALE,30,4,1,1
754,383461,1,1,0,0,2,2,1,1,1,0,0,1,1,0,0,1,0,0,1,2,1,FEMALE,25,0,0,0
755,383528,4,4,6,4,7,4,5,6,5,7,7,7,4,6,0,4,4,6,7,6,5,MALE,31,0,1,0
756,383558,6,5,4,0,4,6,6,4,5,5,0,7,4,4,6,5,3,0,5,6,6,MALE,71,0,1,0
757,383792,1,3,0,0,3,1,4,2,2,0,0,5,2,1,1,5,0,0,2,4,3,MALE,30,3,1,1
758,384243,1,2,0,0,0,0,0,1,2,0,0,2,2,4,2,5,0,0,3,2,4,FEMALE,20,4,0,1
759,384440,0,4,0,0,1,2,2,2,1,0,0,1,4,4,4,2,0,0,2,3,3,FEMALE,33,1,0,1
760,385418,3,2,0,0,4,3,3,2,2,0,0,1,2,1,1,1,0,0,1,3,3,FEMALE,38,1,0,1
761,385665,1,1,0,4,2,1,1,1,0,0,5,4,1,3,0,1,0,7,1,3,3,MALE,45,0,1,0
762,385737,5,3,3,0,1,2,4,2,4,4,0,3,4,4,2,4,6,0,2,1,4,MALE,69,1,1,1
763,385802,3,2,0,0,2,2,3,3,3,0,0,3,2,3,2,2,0,0,2,2,3,FEMALE,25,0,0,0
764,385989,7,8,7,5,6,8,9,9,6,7,6,7,8,9,9,9,6,7,9,6,9,MALE,22,3,1,1
765,387341,8,6,0,0,4,4,8,6,5,0,0,7,5,6,7,5,0,0,4,8,4,FEMALE,21,0,0,0
766,387897,6,4,0,0,5,5,0,6,3,0,0,4,6,0,5,4,0,0,6,6,0,MALE,63,0,1,0
767,388632,0,10,6,6,8,8,8,7,6,8,8,7,7,8,6,7,9,6,7,8,7,MALE,27,2,1,1
768,389405,7,6,7,0,5,7,6,8,6,6,0,6,6,7,6,7,6,0,8,6,8,MALE,27,0,1,0
769,389479,5,7,5,5,5,6,5,7,8,5,5,5,8,6,5,0,7,8,5,0,0,MALE,49,2,1,1
770,389645,5,8,0,0,0,7,9,7,8,0,0,0,5,8,5,5,0,0,0,9,6,MALE,31,1,1,1
771,390057,8,5,0,7,8,7,7,8,8,7,8,6,8,8,9,7,5,6,6,7,5,MALE,43,3,1,1
772,390090,4,2,0,0,1,3,0,2,4,0,0,2,3,0,3,4,0,0,1,1,0,MALE,19,0,1,0
773,390196,7,6,5,8,8,5,6,5,7,6,8,7,8,7,5,8,6,0,8,5,5,MALE,22,0,1,0
774,390275,5,7,0,5,3,7,6,7,4,0,6,5,4,0,4,6,0,4,6,6,3,MALE,54,1,1,1
775,390596,7,8,8,7,7,8,9,9,0,7,8,7,6,9,6,9,6,5,9,7,9,MALE,28,2,1,1
776,390609,4,0,7,5,7,0,5,6,7,7,8,0,6,6,4,8,8,9,8,8,8,MALE,21,0,1,0
777,390632,2,2,0,0,1,4,4,0,2,0,0,4,3,3,2,3,0,0,1,2,1,MALE,74,0,1,0
778,390643,3,3,4,0,1,0,2,2,0,7,0,0,1,3,2,0,4,8,1,2,2,MALE,35,0,1,0
779,390897,5,6,3,5,6,4,5,7,6,4,4,4,5,5,3,5,7,4,4,6,4,MALE,65,3,1,1
780,391786,0,6,0,0,7,7,5,0,6,0,0,8,5,6,0,6,0,0,6,8,7,MALE,50,1,1,1
781,391858,3,3,0,0,2,1,3,1,3,0,0,2,2,4,4,1,0,0,1,2,2,FEMALE,43,2,0,1
782,391872,0,5,4,8,7,8,7,5,8,7,7,6,8,6,6,7,7,8,6,7,8,MALE,26,0,1,0
783,392281,7,6,9,6,6,8,6,6,8,8,7,9,6,0,8,7,7,7,5,7,8,MALE,21,2,1,1
784,392520,0,0,0,0,4,2,3,3,3,0,0,2,3,3,3,3,0,0,3,0,2,FEMALE,25,0,0,0
785,392710,4,2,0,6,0,0,1,4,1,0,5,0,2,1,3,3,0,8,1,5,1,MALE,27,0,1,0
786,392757,4,4,0,0,4,4,2,2,4,0,0,3,2,2,2,2,0,0,3,0,2,FEMALE,50,4,0,1
787,392873,1,1,0,0,3,1,4,2,2,0,0,4,3,4,5,0,0,0,1,4,2,FEMALE,44,3,0,1
788,393008,0,6,8,5,0,8,8,7,7,7,7,7,8,7,4,8,8,8,5,6,6,MALE,27,0,1,0
789,393036,7,5,4,6,5,4,4,5,5,6,7,6,5,7,7,6,7,6,4,5,6,MALE,31,0,1,0
790,393374,0,1,0,0,2,0,2,2,2,0,0,1,1,4,1,4,0,0,3,3,2,FEMALE,21,0,0,0
791,393925,7,9,8,0,7,9,8,8,8,7,0,7,9,8,7,9,6,0,0,7,9,MALE,22,3,1,1
792,394090,3,3,5,7,6,0,5,3,6,6,6,3,6,4,3,4,6,4,4,5,5,MALE,61,2,1,1
793,394302,4,1,0,8,3,3,1,1,1,0,8,3,4,1,2,2,0,6,2,0,2,MALE,20,0,1,0
794,394402,1,2,6,0,2,3,4,2,3,6,0,4,3,1,4,2,7,0,2,0,2,MALE,23,0,1,0
795,395069,3,0,0,0,4,2,2,1,4,0,0,2,1,4,2,4,0,0,2,4,0,MALE,51,0,1,0
796,395550,3,2,5,5,4,2,1,1,1,4,6,4,4,3,5,0,3,4,0,4,2,MALE,58,2,1,1
797,396544,7,8,6,7,9,6,4,8,7,7,8,6,9,7,7,5,6,0,5,7,8,MALE,40,3,1,1
798,396749,7,5,7,7,7,5,8,5,0,8,5,8,4,7,5,8,6,7,6,6,8,MALE,28,0,1,0
799,397271,1,0,0,0,3,2,2,1,3,0,0,4,2,1,4,4,0,0,3,3,0,FEMALE,26,1,0,1
800,397359,3,6,6,6,5,4,6,4,5,6,6,6,7,4,7,4,5,4,6,7,7,MALE,70,0,1,0
801,397411,7,5,0,0,7,6,8,9,6,0,0,5,8,5,0,7,0,0,5,7,6,MALE,23,0,1,0
802,397727,4,1,6,4,3,2,4,4,2,5,0,1,3,3,3,1,7,0,2,4,2,MALE,65,4,1,1
803,398113,7,8,9,8,6,8,9,9,6,5,6,8,8,0,9,5,9,9,8,7,9,MALE,30,3,1,1
804,398202,7,8,7,7,7,6,7,8,8,0,7,8,7,8,5,5,7,6,5,6,0,MALE,20,0,1,0
805,398464,6,8,5,0,9,6,6,8,8,0,5,8,7,5,0,5,0,6,6,5,8,MALE,46,1,1,1
806,398529,0,7,0,0,4,7,7,0,5,0,0,7,7,6,0,7,0,0,5,7,7,MALE,41,4,1,1
807,399254,2,4,7,0,1,3,4,2,2,4,0,3,2,4,3,3,7,0,4,2,1,MALE,51,2,1,1
808,400453,6,5,7,6,6,8,5,4,6,7,8,8,7,8,6,6,7,5,8,8,6,MALE,39,2,1,1
809,400934,7,6,0,8,6,6,4,6,7,0,5,6,5,8,7,8,0,5,7,6,7,MALE,44,3,1,1
810,401587,6,6,0,6,7,6,7,6,4,0,5,7,5,7,7,6,0,4,4,7,5,MALE,49,0,1,0
811,401957,0,8,6,8,5,5,5,5,8,7,7,6,8,6,7,7,5,5,7,7,5,MALE,22,0,1,0
812,402198,6,5,3,6,6,5,4,7,6,6,5,4,4,6,7,4,5,7,7,5,5,MALE,63,4,1,1
813,402358,2,2,4,4,4,3,2,3,1,5,7,1,2,2,3,3,4,6,2,0,3,MALE,69,0,1,0
814,402459,5,6,7,6,6,6,7,7,6,5,8,7,7,7,6,5,6,8,6,9,5,MALE,23,0,1,0
815,403158,8,6,9,7,6,5,5,9,9,7,9,6,9,8,9,8,5,9,7,8,7,MALE,28,2,1,1
816,403337,6,6,4,5,3,0,0,3,0,6,4,5,3,5,5,4,4,4,5,5,6,MALE,65,1,1,1
817,403445,0,6,0,0,4,6,4,0,6,0,0,3,3,6,0,6,0,0,4,3,4,MALE,58,1,1,1
818,403802,6,7,5,7,7,7,7,7,6,5,6,7,7,7,6,7,7,7,7,7,6,MALE,30,0,1,0
819,403863,1,1,0,0,3,2,3,2,1,0,0,0,2,1,0,4,0,0,3,5,2,FEMALE,50,1,0,1
820,404320,0,4,8,5,8,6,0,9,8,5,5,5,7,8,6,5,8,8,8,4,4,MALE,32,1,1,1
821,404564,5,5,5,9,0,8,5,7,5,5,7,8,7,8,5,8,6,9,5,0,7,MALE,31,1,1,1
822,404649,6,7,5,0,0,7,8,0,4,6,6,6,4,5,6,4,5,8,5,6,8,FEMALE,36,1,0,1
823,404701,0,0,0,0,3,4,3,6,0,0,0,5,5,4,5,0,0,0,3,5,5,MALE,59,0,1,0
824,404731,3,2,6,0,3,1,3,3,3,8,0,1,4,3,3,2,9,0,2,5,1,MALE,34,3,1,1
825,405280,4,2,0,0,3,5,5,1,4,0,0,2,1,2,3,4,0,0,1,3,1,FEMALE,37,3,0,1
826,405538,5,7,6,5,7,0,5,7,7,7,7,7,7,8,7,7,8,7,8,7,7,MALE,19,0,1,0
827,405542,5,7,8,8,7,8,7,8,5,4,6,5,5,8,5,0,7,8,5,5,7,MALE,25,0,1,0
828,405568,0,1,1,1,0,3,3,3,3,0,1,1,3,4,3,3,2,1,0,2,3,FEMALE,51,3,0,1
829,405733,8,7,5,8,6,6,8,5,8,7,6,8,7,7,7,0,8,8,9,7,8,MALE,30,2,1,1
830,406624,8,5,7,8,9,6,5,0,7,5,5,0,8,5,5,7,7,6,8,7,5,MALE,31,3,1,1
831,406805,3,4,4,6,4,0,6,5,4,3,6,6,4,4,4,3,3,6,5,4,3,FEMALE,38,0,0,0
832,406853,0,3,0,0,3,0,0,2,0,0,0,3,0,3,3,2,0,0,2,0,0,MALE,41,4,1,1
833,406972,4,5,0,5,7,6,5,4,7,4,6,5,7,5,7,6,3,7,7,6,4,MALE,47,0,1,0
834,407870,4,5,0,0,5,8,8,4,7,0,0,5,7,4,7,4,0,0,5,7,6,FEMALE,43,1,0,1
835,407986,1,1,0,0,2,3,4,1,1,0,0,3,3,0,3,3,0,0,3,3,3,FEMALE,22,0,0,0
836,408643,6,4,4,6,4,3,0,3,3,5,6,6,4,7,5,4,3,3,5,7,7,MALE,67,3,1,1
837,408807,4,7,5,4,8,6,0,5,7,4,5,4,4,6,5,5,4,4,7,4,4,MALE,46,0,1,0
838,408896,6,7,6,7,6,7,7,5,7,7,0,5,7,0,5,6,6,7,8,6,5,MALE,40,1,1,1
839,409078,6,7,6,6,9,7,8,7,7,8,6,8,5,5,8,5,6,5,6,7,0,MALE,24,0,1,0
840,409359,0,0,0,0,4,3,1,1,1,0,0,3,4,3,3,2,0,0,3,3,3,FEMALE,31,0,0,0
841,409393,6,8,7,5,8,7,0,8,6,5,8,8,0,7,5,0,7,6,4,9,7,MALE,18,0,1,0
842,409742,4,4,0,0,0,3,4,3,3,0,0,0,1,2,3,2,0,0,0,1,1,MALE,37,4,1,1
843,409772,5,7,4,0,5,7,7,7,6,5,6,1,6,6,7,8,6,6,5,7,5,MALE,23,0,1,0
844,409809,7,8,5,7,6,6,4,7,5,0,7,8,7,8,5,7,8,8,8,7,7,MALE,20,0,1,0
845,410352,4,2,4,4,1,2,2,4,1,4,4,4,4,2,3,4,4,5,2,0,1,MALE,62,4,1,1
846,411868,2,3,6,8,3,0,0,0,2,7,5,3,0,1,2,1,7,6,1,3,3,MALE,20,0,1,0
847,412249,4,3,5,0,1,4,1,2,3,7,5,3,3,2,1,3,8,6,4,4,4,MALE,31,3,1,1
848,412481,3,4,5,3,2,0,2,4,4,5,6,0,4,2,4,4,5,4,2,3,1,MALE,75,0,1,0
849,412530,6,8,6,4,7,6,7,8,8,7,6,7,8,9,6,8,5,7,8,7,7,MALE,28,0,1,0
850,413641,2,3,0,0,1,2,2,4,2,0,0,2,1,2,2,2,0,0,1,1,3,FEMALE,43,0,0,0
851,413658,8,8,8,5,6,0,6,5,8,7,9,5,6,5,6,7,5,7,7,7,8,MALE,43,4,1,1
852,414156,0,6,4,6,3,7,5,6,5,5,3,5,7,6,4,6,5,3,5,3,6,MALE,52,3,1,1
853,414451,4,3,0,0,4,0,2,3,0,0,0,0,4,4,2,4,0,0,1,4,4,MALE,20,0,1,0
854,415434,1,1,0,0,2,3,2,2,0,0,0,3,3,3,2,0,0,0,1,1,1,MALE,35,0,1,0
855,415861,4,4,4,0,1,3,3,3,4,4,0,1,2,1,1,3,7,0,4,4,2,MALE,60,1,1,1
856,415941,9,6,0,0,9,0,7,8,9,0,0,8,0,8,8,5,0,0,6,0,7,MALE,30,3,1,1
857,415966,4,0,0,0,4,4,3,3,3,0,0,6,6,6,4,6,0,0,3,3,6,FEMALE,51,0,0,0
858,416393,0,4,0,5,1,3,2,2,3,0,7,2,4,3,4,2,0,6,1,3,4,MALE,49,3,1,1
859,416460,7,5,4,0,3,6,5,7,5,3,0,4,5,5,5,4,4,0,7,6,6,MALE,51,1,1,1
860,416502,1,3,0,0,2,1,2,1,1,0,0,2,1,0,3,1,0,0,3,1,0,FEMALE,18,0,0,0
861,416504,6,5,6,5,7,4,6,7,7,6,6,7,5,7,0,8,0,5,0,5,7,MALE,36,4,1,1
862,416880,8,8,0,9,8,8,6,6,9,0,7,8,5,8,9,7,0,7,7,8,7,MALE,18,1,1,1
863,417385,7,7,4,4,4,7,6,5,4,5,7,7,7,6,7,4,7,6,5,5,6,FEMALE,45,3,0,1
864,418030,2,1,0,0,1,2,3,2,3,0,0,3,3,1,4,2,0,0,2,1,3,FEMALE,25,2,0,1
865,419614,2,2,8,0,4,3,2,0,1,5,0,3,2,4,2,3,7,0,0,3,4,MALE,29,0,1,0
866,419649,5,8,6,7,5,8,8,6,6,6,7,7,5,5,6,7,4,4,0,6,8,MALE,47,4,1,1
867,419742,2,2,3,1,1,1,1,1,1,0,1,2,2,1,2,2,0,4,3,3,1,FEMALE,20,0,0,0
868,420312,7,5,3,5,7,4,5,3,4,6,4,6,6,5,4,4,7,6,3,3,0,MALE,65,4,1,1
869,421594,2,0,2,4,0,1,4,2,4,4,2,2,2,3,1,3,2,2,2,4,1,FEMALE,43,2,0,1
870,423022,7,5,5,6,6,5,0,0,8,7,7,0,6,5,5,5,7,6,9,6,0,MALE,24,0,1,0
871,423606,2,2,0,0,3,1,3,3,0,0,0,2,1,1,4,4,0,0,3,4,5,MALE,26,0,1,0
872,423643,0,6,4,6,0,8,8,5,5,5,7,8,6,8,7,6,8,5,8,0,4,MALE,39,4,1,1
873,423931,0,6,0,0,6,5,7,7,6,0,0,5,6,6,4,0,0,0,0,0,6,FEMALE,34,4,0,1
874,424028,7,6,4,5,6,5,5,6,7,7,5,7,8,7,5,6,5,7,6,7,6,MALE,31,2,1,1
875,427347,3,3,0,0,4,0,2,3,2,0,0,0,0,4,0,1,0,0,0,2,2,MALE,19,0,1,0
876,427365,5,7,8,6,6,7,6,7,6,7,9,8,6,6,7,7,0,6,6,6,9,MALE,24,1,1,1
877,427611,7,8,0,0,6,0,6,7,7,0,0,6,7,6,5,7,1,0,5,7,8,MALE,28,0,1,0
878,427935,1,2,6,0,5,2,1,3,1,0,0,4,1,3,4,3,8,0,4,3,2,MALE,37,4,1,1
879,427969,4,5,7,5,0,5,4,5,7,0,7,7,5,5,8,8,5,5,6,7,6,FEMALE,48,2,0,1
880,428009,9,7,9,8,8,7,8,5,9,6,8,9,9,6,8,6,9,9,5,6,6,MALE,30,1,1,1
881,428646,0,3,0,0,0,3,2,4,2,0,0,0,4,3,3,1,0,0,0,0,3,MALE,19,0,1,0
882,428732,7,5,9,9,8,7,9,8,6,8,8,6,7,8,7,6,7,9,6,8,8,MALE,22,3,1,1
883,429039,8,6,6,7,5,8,7,9,8,5,5,9,6,7,8,8,6,5,8,4,8,MALE,20,0,1,0
884,430050,3,4,6,0,3,3,2,1,1,5,0,1,2,1,5,3,7,0,3,3,1,MALE,58,0,1,0
885,430744,4,4,6,3,0,5,0,4,5,4,4,7,7,7,4,5,6,5,6,4,3,MALE,75,1,1,1
886,431277,7,8,6,7,6,5,7,7,7,7,8,8,0,6,6,6,7,6,7,6,7,MALE,35,4,1,1
887,431542,8,5,0,0,7,6,5,4,7,0,0,5,7,7,8,7,0,0,4,5,7,FEMALE,20,0,0,0
888,431882,8,7,0,7,8,9,8,6,9,0,6,8,6,8,0,9,0,8,8,6,9,MALE,23,4,1,1
889,432136,1,1,0,0,3,2,0,1,1,0,0,2,2,2,2,2,0,0,0,0,2,FEMALE,72,2,0,1
890,432148,1,3,0,0,0,1,0,3,2,0,0,3,2,2,2,1,0,0,1,3,2,FEMALE,51,3,0,1
891,434605,1,1,0,0,0,1,1,3,4,0,0,0,3,1,2,3,0,0,0,1,1,MALE,30,0,1,0
892,434996,4,1,0,6,0,3,3,0,4,0,8,1,2,4,3,2,0,5,4,2,2,MALE,18,0,1,0
893,435329,7,5,6,7,5,7,7,8,7,6,9,5,7,6,8,9,8,8,5,9,0,MALE,25,0,1,0
894,435410,7,7,7,4,6,6,6,5,5,6,7,7,7,6,7,7,7,7,7,8,7,MALE,20,0,1,0
895,435755,8,5,6,6,7,0,8,8,6,8,8,5,6,8,5,8,8,8,8,8,8,MALE,18,0,1,0
896,436617,4,0,0,0,2,2,1,0,0,0,0,1,1,3,2,0,0,0,4,1,3,MALE,53,4,1,1
897,436990,4,6,4,7,7,4,0,5,6,7,5,5,8,5,0,7,6,4,4,5,4,MALE,50,0,1,0
898,437092,3,3,0,0,2,4,4,1,2,0,0,3,4,4,0,2,0,0,4,2,3,FEMALE,47,1,0,1
899,437227,3,3,0,0,3,2,4,1,2,0,0,4,1,4,3,1,0,0,4,4,1,FEMALE,35,3,0,1
900,437893,6,6,5,5,5,5,5,6,5,7,8,8,8,6,7,6,7,7,8,6,6,MALE,31,2,1,1
901,438585,5,5,0,8,5,6,5,6,4,5,6,6,5,8,6,0,6,0,9,8,7,MALE,24,0,1,0
902,438671,5,7,8,7,5,7,5,5,7,7,6,7,7,5,7,5,7,6,7,7,9,MALE,31,4,1,1
903,439169,2,4,0,0,1,1,1,4,3,0,0,1,4,3,1,4,0,0,4,4,1,MALE,55,1,1,1
904,440159,4,4,5,4,4,4,4,3,6,6,5,4,6,5,6,5,5,6,6,5,5,MALE,56,0,1,0
905,441191,2,2,0,0,1,1,1,1,1,0,0,2,1,1,1,1,0,0,4,3,3,FEMALE,25,0,0,0
906,442088,7,7,0,0,6,9,7,6,7,0,0,7,8,8,5,4,0,0,7,6,5,MALE,32,2,1,1
907,442347,8,0,0,0,6,0,8,5,5,0,0,5,0,8,6,7,0,0,8,0,6,MALE,45,2,1,1
908,442374,4,6,7,8,0,6,9,7,8,8,7,7,5,8,8,6,5,9,9,5,5,MALE,38,1,1,1
909,442474,5,5,0,0,8,5,0,8,6,0,0,5,5,0,5,8,0,0,7,8,0,MALE,30,0,1,0
910,442645,4,4,0,0,4,7,4,5,4,0,0,5,3,3,5,6,0,0,5,6,3,MALE,71,2,1,1
911,442864,3,4,0,0,0,2,2,3,3,0,0,2,2,1,1,1,0,0,2,2,3,FEMALE,27,0,0,0
912,443067,3,3,0,0,4,3,4,2,2,0,0,0,3,2,2,3,0,0,3,2,1,FEMALE,55,4,0,1
913,443089,1,1,0,0,0,3,3,3,3,0,0,3,3,3,3,3,0,0,2,3,2,FEMALE,18,0,0,0
914,443730,0,3,0,0,3,3,2,0,3,0,0,1,2,1,0,2,0,0,4,2,2,MALE,32,4,1,1
915,443764,0,4,0,8,4,1,2,1,3,0,5,3,3,4,2,4,0,8,1,3,3,MALE,22,0,1,0
916,444039,2,2,0,0,2,1,1,1,1,0,0,1,1,4,3,1,0,0,3,1,1,FEMALE,27,0,0,0
917,444093,3,6,0,0,3,6,0,4,6,0,0,6,4,0,4,5,0,0,4,4,0,MALE,75,1,1,1
918,444176,1,2,0,0,3,3,2,3,3,0,0,2,2,3,1,2,0,0,0,2,0,FEMALE,18,0,0,0
919,444685,8,7,8,7,0,7,4,8,7,7,5,7,7,5,7,5,8,5,6,7,6,MALE,44,4,1,1
920,444897,3,2,0,0,3,5,0,4,3,0,0,2,2,0,0,2,0,0,1,1,0,MALE,59,3,1,1
921,446063,6,6,0,4,0,6,7,5,5,0,8,8,6,5,6,7,0,4,7,8,8,MALE,33,4,1,1
922,446167,8,6,5,6,7,6,8,6,6,0,6,8,6,7,8,8,5,7,8,7,8,MALE,25,0,1,0
923,446233,6,6,0,0,6,6,8,8,6,0,0,5,6,7,7,8,0,0,7,7,8,MALE,18,0,1,0
924,446395,1,4,0,0,3,0,0,5,4,0,0,2,5,0,4,3,0,0,5,2,0,MALE,22,2,1,1
