,day_0,day_1,day_2,day_3,day_4,day_5,day_6,day_7,age,number_of_kids,isMALE
947260,5.0,0.0,0.0,6.0,7.0,7.0,8.0,7.0,20.0,0.0,1.0
947260,0.0,0.0,6.0,7.0,7.0,8.0,7.0,0.0,20.0,0.0,1.0
947260,0.0,6.0,7.0,7.0,8.0,7.0,0.0,0.0,20.0,0.0,1.0
947260,6.0,7.0,7.0,8.0,7.0,0.0,0.0,7.0,20.0,0.0,1.0
947260,7.0,7.0,8.0,7.0,0.0,0.0,7.0,5.0,20.0,0.0,1.0
947260,7.0,8.0,7.0,0.0,0.0,7.0,5.0,6.0,20.0,0.0,1.0
947260,8.0,7.0,0.0,0.0,7.0,5.0,6.0,6.0,20.0,0.0,1.0
947260,7.0,0.0,0.0,7.0,5.0,6.0,6.0,8.0,20.0,0.0,1.0
947260,0.0,0.0,7.0,5.0,6.0,6.0,8.0,0.0,20.0,0.0,1.0
947260,0.0,7.0,5.0,6.0,6.0,8.0,0.0,0.0,20.0,0.0,1.0
947260,7.0,5.0,6.0,6.0,8.0,0.0,0.0,8.0,20.0,0.0,1.0
947260,5.0,6.0,6.0,8.0,0.0,0.0,8.0,6.0,20.0,0.0,1.0
947260,6.0,6.0,8.0,0.0,0.0,8.0,6.0,5.0,20.0,0.0,1.0
947824,4.0,4.0,0.0,0.0,5.0,3.0,4.0,2.0,31.0,2.0,1.0
947824,4.0,0.0,0.0,5.0,3.0,4.0,2.0,2.0,31.0,2.0,1.0
947824,0.0,0.0,5.0,3.0,4.0,2.0,2.0,0.0,31.0,2.0,1.0
947824,0.0,5.0,3.0,4.0,2.0,2.0,0.0,0.0,31.0,2.0,1.0
947824,5.0,3.0,4.0,2.0,2.0,0.0,0.0,5.0,31.0,2.0,1.0
947824,3.0,4.0,2.0,2.0,0.0,0.0,5.0,4.0,31.0,2.0,1.0
947824,4.0,2.0,2.0,0.0,0.0,5.0,4.0,3.0,31.0,2.0,1.0
947824,2.0,2.0,0.0,0.0,5.0,4.0,3.0,3.0,31.0,2.0,1.0
947824,2.0,0.0,0.0,5.0,4.0,3.0,3.0,1.0,31.0,2.0,1.0
947824,0.0,0.0,5.0,4.0,3.0,3.0,1.0,0.0,31.0,2.0,1.0
947824,0.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,31.0,2.0,1.0
947824,5.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,31.0,2.0,1.0
947824,4.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,31.0,2.0,1.0
947824,3.0,3.0,1.0,0.0,0.0,4.0,3.0,2.0,31.0,2.0,1.0
948453,2.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,44.0,0.0,0.0
948453,3.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,44.0,0.0,0.0
948453,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,44.0,0.0,0.0
948453,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,44.0,0.0,0.0
948453,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,44.0,0.0,0.0
948453,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,44.0,0.0,0.0
948453,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,44.0,0.0,0.0
948453,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,44.0,0.0,0.0
948453,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,44.0,0.0,0.0
948453,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,44.0,0.0,0.0
948453,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,44.0,0.0,0.0
948453,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,44.0,0.0,0.0
948453,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,44.0,0.0,0.0
948453,2.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,44.0,0.0,0.0
948809,5.0,8.0,0.0,0.0,0.0,4.0,6.0,8.0,25.0,0.0,1.0
948809,8.0,0.0,0.0,0.0,4.0,6.0,8.0,8.0,25.0,0.0,1.0
948809,0.0,0.0,0.0,4.0,6.0,8.0,8.0,0.0,25.0,0.0,1.0
948809,0.0,0.0,4.0,6.0,8.0,8.0,0.0,0.0,25.0,0.0,1.0
948809,0.0,4.0,6.0,8.0,8.0,0.0,0.0,0.0,25.0,0.0,1.0
948809,4.0,6.0,8.0,8.0,0.0,0.0,0.0,7.0,25.0,0.0,1.0
948809,6.0,8.0,8.0,0.0,0.0,0.0,7.0,6.0,25.0,0.0,1.0
948809,8.0,8.0,0.0,0.0,0.0,7.0,6.0,9.0,25.0,0.0,1.0
948809,8.0,0.0,0.0,0.0,7.0,6.0,9.0,8.0,25.0,0.0,1.0
948809,0.0,0.0,0.0,7.0,6.0,9.0,8.0,0.0,25.0,0.0,1.0
948809,0.0,0.0,7.0,6.0,9.0,8.0,0.0,0.0,25.0,0.0,1.0
948809,0.0,7.0,6.0,9.0,8.0,0.0,0.0,0.0,25.0,0.0,1.0
948809,7.0,6.0,9.0,8.0,0.0,0.0,0.0,7.0,25.0,0.0,1.0
948809,6.0,9.0,8.0,0.0,0.0,0.0,7.0,6.0,25.0,0.0,1.0
949516,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,0.0
949516,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,25.0,0.0,0.0
949516,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,25.0,0.0,0.0
949516,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0
949516,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,25.0,0.0,0.0
949516,1.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,25.0,0.0,0.0
949516,1.0,0.0,2.0,0.0,0.0,3.0,4.0,3.0,25.0,0.0,0.0
949516,0.0,2.0,0.0,0.0,3.0,4.0,3.0,2.0,25.0,0.0,0.0
949516,2.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,25.0,0.0,0.0
949516,0.0,0.0,3.0,4.0,3.0,2.0,2.0,0.0,25.0,0.0,0.0
949516,0.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,25.0,0.0,0.0
949516,3.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,25.0,0.0,0.0
949516,4.0,3.0,2.0,2.0,0.0,0.0,3.0,3.0,25.0,0.0,0.0
949516,3.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,25.0,0.0,0.0
949742,6.0,5.0,7.0,8.0,6.0,5.0,5.0,5.0,35.0,0.0,1.0
949742,5.0,7.0,8.0,6.0,5.0,5.0,5.0,0.0,35.0,0.0,1.0
949742,7.0,8.0,6.0,5.0,5.0,5.0,0.0,4.0,35.0,0.0,1.0
949742,8.0,6.0,5.0,5.0,5.0,0.0,4.0,6.0,35.0,0.0,1.0
949742,6.0,5.0,5.0,5.0,0.0,4.0,6.0,6.0,35.0,0.0,1.0
949742,5.0,5.0,5.0,0.0,4.0,6.0,6.0,4.0,35.0,0.0,1.0
949742,5.0,5.0,0.0,4.0,6.0,6.0,4.0,4.0,35.0,0.0,1.0
949742,5.0,0.0,4.0,6.0,6.0,4.0,4.0,7.0,35.0,0.0,1.0
949742,0.0,4.0,6.0,6.0,4.0,4.0,7.0,7.0,35.0,0.0,1.0
949742,4.0,6.0,6.0,4.0,4.0,7.0,7.0,6.0,35.0,0.0,1.0
949742,6.0,6.0,4.0,4.0,7.0,7.0,6.0,5.0,35.0,0.0,1.0
949742,6.0,4.0,4.0,7.0,7.0,6.0,5.0,6.0,35.0,0.0,1.0
949742,4.0,4.0,7.0,7.0,6.0,5.0,6.0,7.0,35.0,0.0,1.0
949742,4.0,7.0,7.0,6.0,5.0,6.0,7.0,4.0,35.0,0.0,1.0
950404,4.0,2.0,0.0,4.0,2.0,1.0,1.0,4.0,65.0,2.0,1.0
950404,2.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,65.0,2.0,1.0
950404,0.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,65.0,2.0,1.0
950404,4.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,65.0,2.0,1.0
950404,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,65.0,2.0,1.0
950404,1.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,65.0,2.0,1.0
950404,1.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,65.0,2.0,1.0
950404,4.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,65.0,2.0,1.0
950404,1.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,65.0,2.0,1.0
950404,4.0,4.0,1.0,2.0,2.0,4.0,2.0,6.0,65.0,2.0,1.0
950404,4.0,1.0,2.0,2.0,4.0,2.0,6.0,6.0,65.0,2.0,1.0
950404,1.0,2.0,2.0,4.0,2.0,6.0,6.0,1.0,65.0,2.0,1.0
950404,2.0,2.0,4.0,2.0,6.0,6.0,1.0,2.0,65.0,2.0,1.0
950404,2.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,65.0,2.0,1.0
950853,2.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,21.0,4.0,1.0
950853,4.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,21.0,4.0,1.0
950853,5.0,5.0,3.0,2.0,2.0,3.0,4.0,6.0,21.0,4.0,1.0
950853,5.0,3.0,2.0,2.0,3.0,4.0,6.0,8.0,21.0,4.0,1.0
950853,3.0,2.0,2.0,3.0,4.0,6.0,8.0,2.0,21.0,4.0,1.0
950853,2.0,2.0,3.0,4.0,6.0,8.0,2.0,6.0,21.0,4.0,1.0
950853,2.0,3.0,4.0,6.0,8.0,2.0,6.0,4.0,21.0,4.0,1.0
950853,3.0,4.0,6.0,8.0,2.0,6.0,4.0,3.0,21.0,4.0,1.0
950853,4.0,6.0,8.0,2.0,6.0,4.0,3.0,5.0,21.0,4.0,1.0
950853,6.0,8.0,2.0,6.0,4.0,3.0,5.0,0.0,21.0,4.0,1.0
950853,8.0,2.0,6.0,4.0,3.0,5.0,0.0,7.0,21.0,4.0,1.0
950853,2.0,6.0,4.0,3.0,5.0,0.0,7.0,2.0,21.0,4.0,1.0
950853,6.0,4.0,3.0,5.0,0.0,7.0,2.0,2.0,21.0,4.0,1.0
950853,4.0,3.0,5.0,0.0,7.0,2.0,2.0,5.0,21.0,4.0,1.0
951306,6.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,38.0,0.0,0.0
951306,3.0,0.0,0.0,6.0,3.0,3.0,0.0,6.0,38.0,0.0,0.0
951306,0.0,0.0,6.0,3.0,3.0,0.0,6.0,0.0,38.0,0.0,0.0
951306,0.0,6.0,3.0,3.0,0.0,6.0,0.0,0.0,38.0,0.0,0.0
951306,6.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,38.0,0.0,0.0
951306,3.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,38.0,0.0,0.0
951306,3.0,0.0,6.0,0.0,0.0,6.0,0.0,5.0,38.0,0.0,0.0
951306,0.0,6.0,0.0,0.0,6.0,0.0,5.0,3.0,38.0,0.0,0.0
951306,6.0,0.0,0.0,6.0,0.0,5.0,3.0,6.0,38.0,0.0,0.0
951306,0.0,0.0,6.0,0.0,5.0,3.0,6.0,0.0,38.0,0.0,0.0
951306,0.0,6.0,0.0,5.0,3.0,6.0,0.0,0.0,38.0,0.0,0.0
951306,6.0,0.0,5.0,3.0,6.0,0.0,0.0,7.0,38.0,0.0,0.0
951306,0.0,5.0,3.0,6.0,0.0,0.0,7.0,5.0,38.0,0.0,0.0
951306,5.0,3.0,6.0,0.0,0.0,7.0,5.0,6.0,38.0,0.0,0.0
951418,4.0,6.0,6.0,7.0,4.0,5.0,5.0,4.0,40.0,3.0,1.0
951418,6.0,6.0,7.0,4.0,5.0,5.0,4.0,5.0,40.0,3.0,1.0
951418,6.0,7.0,4.0,5.0,5.0,4.0,5.0,5.0,40.0,3.0,1.0
951418,7.0,4.0,5.0,5.0,4.0,5.0,5.0,7.0,40.0,3.0,1.0
951418,4.0,5.0,5.0,4.0,5.0,5.0,7.0,7.0,40.0,3.0,1.0
951418,5.0,5.0,4.0,5.0,5.0,7.0,7.0,7.0,40.0,3.0,1.0
951418,5.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,40.0,3.0,1.0
951418,4.0,5.0,5.0,7.0,7.0,7.0,7.0,9.0,40.0,3.0,1.0
951418,5.0,5.0,7.0,7.0,7.0,7.0,9.0,8.0,40.0,3.0,1.0
951418,5.0,7.0,7.0,7.0,7.0,9.0,8.0,5.0,40.0,3.0,1.0
951418,7.0,7.0,7.0,7.0,9.0,8.0,5.0,7.0,40.0,3.0,1.0
951418,7.0,7.0,7.0,9.0,8.0,5.0,7.0,7.0,40.0,3.0,1.0
951418,7.0,7.0,9.0,8.0,5.0,7.0,7.0,7.0,40.0,3.0,1.0
951418,7.0,9.0,8.0,5.0,7.0,7.0,7.0,6.0,40.0,3.0,1.0
951697,2.0,2.0,0.0,0.0,5.0,2.0,2.0,1.0,44.0,1.0,0.0
951697,2.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,44.0,1.0,0.0
951697,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,44.0,1.0,0.0
951697,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,44.0,1.0,0.0
951697,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,44.0,1.0,0.0
951697,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,44.0,1.0,0.0
951697,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,44.0,1.0,0.0
951697,1.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,44.0,1.0,0.0
951697,2.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,44.0,1.0,0.0
951697,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,44.0,1.0,0.0
951697,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,44.0,1.0,0.0
951697,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,44.0,1.0,0.0
951697,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,44.0,1.0,0.0
951697,1.0,3.0,2.0,0.0,0.0,1.0,2.0,5.0,44.0,1.0,0.0
952002,5.0,7.0,5.0,5.0,6.0,5.0,5.0,8.0,31.0,0.0,1.0
952002,7.0,5.0,5.0,6.0,5.0,5.0,8.0,6.0,31.0,0.0,1.0
952002,5.0,5.0,6.0,5.0,5.0,8.0,6.0,6.0,31.0,0.0,1.0
952002,5.0,6.0,5.0,5.0,8.0,6.0,6.0,6.0,31.0,0.0,1.0
952002,6.0,5.0,5.0,8.0,6.0,6.0,6.0,4.0,31.0,0.0,1.0
952002,5.0,5.0,8.0,6.0,6.0,6.0,4.0,7.0,31.0,0.0,1.0
952002,5.0,8.0,6.0,6.0,6.0,4.0,7.0,7.0,31.0,0.0,1.0
952002,8.0,6.0,6.0,6.0,4.0,7.0,7.0,7.0,31.0,0.0,1.0
952002,6.0,6.0,6.0,4.0,7.0,7.0,7.0,8.0,31.0,0.0,1.0
952002,6.0,6.0,4.0,7.0,7.0,7.0,8.0,4.0,31.0,0.0,1.0
952002,6.0,4.0,7.0,7.0,7.0,8.0,4.0,4.0,31.0,0.0,1.0
952002,4.0,7.0,7.0,7.0,8.0,4.0,4.0,7.0,31.0,0.0,1.0
952002,7.0,7.0,7.0,8.0,4.0,4.0,7.0,8.0,31.0,0.0,1.0
952002,7.0,7.0,8.0,4.0,4.0,7.0,8.0,7.0,31.0,0.0,1.0
952019,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,30.0,2.0,1.0
952019,4.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,30.0,2.0,1.0
952019,0.0,0.0,4.0,4.0,4.0,0.0,5.0,0.0,30.0,2.0,1.0
952019,0.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,30.0,2.0,1.0
952019,4.0,4.0,4.0,0.0,5.0,0.0,0.0,3.0,30.0,2.0,1.0
952019,4.0,4.0,0.0,5.0,0.0,0.0,3.0,4.0,30.0,2.0,1.0
952019,4.0,0.0,5.0,0.0,0.0,3.0,4.0,2.0,30.0,2.0,1.0
952019,0.0,5.0,0.0,0.0,3.0,4.0,2.0,0.0,30.0,2.0,1.0
952019,5.0,0.0,0.0,3.0,4.0,2.0,0.0,4.0,30.0,2.0,1.0
952019,0.0,0.0,3.0,4.0,2.0,0.0,4.0,0.0,30.0,2.0,1.0
952019,0.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,30.0,2.0,1.0
952019,3.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,30.0,2.0,1.0
952019,4.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,30.0,2.0,1.0
952019,2.0,0.0,4.0,0.0,0.0,4.0,4.0,5.0,30.0,2.0,1.0
952382,5.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,23.0,0.0,1.0
952382,5.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,23.0,0.0,1.0
952382,7.0,7.0,7.0,7.0,8.0,7.0,7.0,9.0,23.0,0.0,1.0
952382,7.0,7.0,7.0,8.0,7.0,7.0,9.0,7.0,23.0,0.0,1.0
952382,7.0,7.0,8.0,7.0,7.0,9.0,7.0,4.0,23.0,0.0,1.0
952382,7.0,8.0,7.0,7.0,9.0,7.0,4.0,4.0,23.0,0.0,1.0
952382,8.0,7.0,7.0,9.0,7.0,4.0,4.0,5.0,23.0,0.0,1.0
952382,7.0,7.0,9.0,7.0,4.0,4.0,5.0,8.0,23.0,0.0,1.0
952382,7.0,9.0,7.0,4.0,4.0,5.0,8.0,7.0,23.0,0.0,1.0
952382,9.0,7.0,4.0,4.0,5.0,8.0,7.0,6.0,23.0,0.0,1.0
952382,7.0,4.0,4.0,5.0,8.0,7.0,6.0,6.0,23.0,0.0,1.0
952382,4.0,4.0,5.0,8.0,7.0,6.0,6.0,6.0,23.0,0.0,1.0
952382,4.0,5.0,8.0,7.0,6.0,6.0,6.0,7.0,23.0,0.0,1.0
952382,5.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,23.0,0.0,1.0
952589,4.0,2.0,5.0,8.0,4.0,3.0,0.0,5.0,50.0,3.0,1.0
952589,2.0,5.0,8.0,4.0,3.0,0.0,5.0,2.0,50.0,3.0,1.0
952589,5.0,8.0,4.0,3.0,0.0,5.0,2.0,7.0,50.0,3.0,1.0
952589,8.0,4.0,3.0,0.0,5.0,2.0,7.0,6.0,50.0,3.0,1.0
952589,4.0,3.0,0.0,5.0,2.0,7.0,6.0,3.0,50.0,3.0,1.0
952589,3.0,0.0,5.0,2.0,7.0,6.0,3.0,2.0,50.0,3.0,1.0
952589,0.0,5.0,2.0,7.0,6.0,3.0,2.0,1.0,50.0,3.0,1.0
952589,5.0,2.0,7.0,6.0,3.0,2.0,1.0,4.0,50.0,3.0,1.0
952589,2.0,7.0,6.0,3.0,2.0,1.0,4.0,2.0,50.0,3.0,1.0
952589,7.0,6.0,3.0,2.0,1.0,4.0,2.0,4.0,50.0,3.0,1.0
952589,6.0,3.0,2.0,1.0,4.0,2.0,4.0,6.0,50.0,3.0,1.0
952589,3.0,2.0,1.0,4.0,2.0,4.0,6.0,1.0,50.0,3.0,1.0
952589,2.0,1.0,4.0,2.0,4.0,6.0,1.0,1.0,50.0,3.0,1.0
952589,1.0,4.0,2.0,4.0,6.0,1.0,1.0,3.0,50.0,3.0,1.0
952667,4.0,5.0,0.0,0.0,0.0,4.0,4.0,3.0,26.0,2.0,1.0
952667,5.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,26.0,2.0,1.0
952667,0.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,26.0,2.0,1.0
952667,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,26.0,2.0,1.0
952667,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,26.0,2.0,1.0
952667,4.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,26.0,2.0,1.0
952667,4.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,26.0,2.0,1.0
952667,3.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,26.0,2.0,1.0
952667,4.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,26.0,2.0,1.0
952667,0.0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,26.0,2.0,1.0
952667,0.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,26.0,2.0,1.0
952667,0.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,26.0,2.0,1.0
952667,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,26.0,2.0,1.0
952667,4.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,26.0,2.0,1.0
952870,8.0,8.0,6.0,5.0,8.0,7.0,7.0,7.0,20.0,2.0,1.0
952870,8.0,6.0,5.0,8.0,7.0,7.0,7.0,0.0,20.0,2.0,1.0
952870,6.0,5.0,8.0,7.0,7.0,7.0,0.0,7.0,20.0,2.0,1.0
952870,5.0,8.0,7.0,7.0,7.0,0.0,7.0,8.0,20.0,2.0,1.0
952870,8.0,7.0,7.0,7.0,0.0,7.0,8.0,6.0,20.0,2.0,1.0
952870,7.0,7.0,7.0,0.0,7.0,8.0,6.0,8.0,20.0,2.0,1.0
952870,7.0,7.0,0.0,7.0,8.0,6.0,8.0,6.0,20.0,2.0,1.0
952870,7.0,0.0,7.0,8.0,6.0,8.0,6.0,6.0,20.0,2.0,1.0
952870,0.0,7.0,8.0,6.0,8.0,6.0,6.0,9.0,20.0,2.0,1.0
952870,7.0,8.0,6.0,8.0,6.0,6.0,9.0,7.0,20.0,2.0,1.0
952870,8.0,6.0,8.0,6.0,6.0,9.0,7.0,7.0,20.0,2.0,1.0
952870,6.0,8.0,6.0,6.0,9.0,7.0,7.0,6.0,20.0,2.0,1.0
952870,8.0,6.0,6.0,9.0,7.0,7.0,6.0,7.0,20.0,2.0,1.0
952870,6.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,20.0,2.0,1.0
953098,8.0,6.0,5.0,7.0,6.0,4.0,7.0,0.0,48.0,1.0,1.0
953098,6.0,5.0,7.0,6.0,4.0,7.0,0.0,7.0,48.0,1.0,1.0
953098,5.0,7.0,6.0,4.0,7.0,0.0,7.0,6.0,48.0,1.0,1.0
953098,7.0,6.0,4.0,7.0,0.0,7.0,6.0,7.0,48.0,1.0,1.0
953098,6.0,4.0,7.0,0.0,7.0,6.0,7.0,5.0,48.0,1.0,1.0
953098,4.0,7.0,0.0,7.0,6.0,7.0,5.0,8.0,48.0,1.0,1.0
953098,7.0,0.0,7.0,6.0,7.0,5.0,8.0,8.0,48.0,1.0,1.0
953098,0.0,7.0,6.0,7.0,5.0,8.0,8.0,5.0,48.0,1.0,1.0
953098,7.0,6.0,7.0,5.0,8.0,8.0,5.0,5.0,48.0,1.0,1.0
953098,6.0,7.0,5.0,8.0,8.0,5.0,5.0,8.0,48.0,1.0,1.0
953098,7.0,5.0,8.0,8.0,5.0,5.0,8.0,8.0,48.0,1.0,1.0
953098,5.0,8.0,8.0,5.0,5.0,8.0,8.0,5.0,48.0,1.0,1.0
953098,8.0,8.0,5.0,5.0,8.0,8.0,5.0,7.0,48.0,1.0,1.0
953098,8.0,5.0,5.0,8.0,8.0,5.0,7.0,5.0,48.0,1.0,1.0
953347,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,26.0,4.0,0.0
953347,2.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,26.0,4.0,0.0
953347,4.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,26.0,4.0,0.0
953347,3.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,26.0,4.0,0.0
953347,3.0,4.0,2.0,4.0,1.0,2.0,0.0,4.0,26.0,4.0,0.0
953347,4.0,2.0,4.0,1.0,2.0,0.0,4.0,1.0,26.0,4.0,0.0
953347,2.0,4.0,1.0,2.0,0.0,4.0,1.0,1.0,26.0,4.0,0.0
953347,4.0,1.0,2.0,0.0,4.0,1.0,1.0,3.0,26.0,4.0,0.0
953347,1.0,2.0,0.0,4.0,1.0,1.0,3.0,4.0,26.0,4.0,0.0
953347,2.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0,26.0,4.0,0.0
953347,0.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,26.0,4.0,0.0
953347,4.0,1.0,1.0,3.0,4.0,3.0,0.0,5.0,26.0,4.0,0.0
953347,1.0,1.0,3.0,4.0,3.0,0.0,5.0,2.0,26.0,4.0,0.0
953347,1.0,3.0,4.0,3.0,0.0,5.0,2.0,4.0,26.0,4.0,0.0
953765,7.0,5.0,6.0,5.0,4.0,6.0,5.0,4.0,63.0,4.0,1.0
953765,5.0,6.0,5.0,4.0,6.0,5.0,4.0,7.0,63.0,4.0,1.0
953765,6.0,5.0,4.0,6.0,5.0,4.0,7.0,4.0,63.0,4.0,1.0
953765,5.0,4.0,6.0,5.0,4.0,7.0,4.0,6.0,63.0,4.0,1.0
953765,4.0,6.0,5.0,4.0,7.0,4.0,6.0,5.0,63.0,4.0,1.0
953765,6.0,5.0,4.0,7.0,4.0,6.0,5.0,6.0,63.0,4.0,1.0
953765,5.0,4.0,7.0,4.0,6.0,5.0,6.0,7.0,63.0,4.0,1.0
953765,4.0,7.0,4.0,6.0,5.0,6.0,7.0,4.0,63.0,4.0,1.0
953765,7.0,4.0,6.0,5.0,6.0,7.0,4.0,3.0,63.0,4.0,1.0
953765,4.0,6.0,5.0,6.0,7.0,4.0,3.0,4.0,63.0,4.0,1.0
953765,6.0,5.0,6.0,7.0,4.0,3.0,4.0,5.0,63.0,4.0,1.0
953765,5.0,6.0,7.0,4.0,3.0,4.0,5.0,6.0,63.0,4.0,1.0
953765,6.0,7.0,4.0,3.0,4.0,5.0,6.0,5.0,63.0,4.0,1.0
953765,7.0,4.0,3.0,4.0,5.0,6.0,5.0,3.0,63.0,4.0,1.0
954613,3.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,44.0,3.0,1.0
954613,3.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,44.0,3.0,1.0
954613,0.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,44.0,3.0,1.0
954613,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,44.0,3.0,1.0
954613,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,44.0,3.0,1.0
954613,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,44.0,3.0,1.0
954613,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,44.0,3.0,1.0
954613,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,44.0,3.0,1.0
954613,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,44.0,3.0,1.0
954613,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,44.0,3.0,1.0
954613,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,44.0,3.0,1.0
954613,0.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,44.0,3.0,1.0
954613,2.0,3.0,0.0,2.0,0.0,0.0,4.0,3.0,44.0,3.0,1.0
954613,3.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,44.0,3.0,1.0
955218,2.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,34.0,1.0,0.0
955218,4.0,0.0,0.0,4.0,3.0,0.0,4.0,3.0,34.0,1.0,0.0
955218,0.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,34.0,1.0,0.0
